职位,薪水,经验,学历,关键词,工作地址
英语翻译,2-3万,3-5年,本科,"岗位职责：         1. 熟练运用英语进行工作交流与沟通，承担相关业务的翻译职责；          2. 陪同领导去当地政府，做口译工作，与代理商、供应商等人员进行直接沟通，按照公司管控要求落实工作进展情况；          3. 跟进辅助运营部工作，协调跟进运营部与各部门工作衔接与配合；平时需要做和运营生产相关的记录          4. 协助总经理处理其它运营事宜；          5. 领导安排的其他工作。          职位要求：          1. 大学本科，英语相关专业或经贸专业，专业英语四级（或大学英语六级）至专业英语八级，八级优先。语言能力优秀且有相关驻外工作经验者可适当放宽条件；          2. 具有良好的英语口语表达及写作能力；          3. 有较强的学习能力和适应能力；          4. 熟练使用基本办公室软件；（Microsoft Office, WPS等）               职位福利：五险、年终奖、包吃、包住","工作地点
沈阳沈河区奉天街与市府大路交叉口
查看地图"
医学英语翻译,6000-8000元·13薪,经验不限,本科,"工作内容：  1.负责医学医药稿件的翻译和译审工作  2.负责校对兼职译员的返稿工作  3.负责领导安排的其他工作内容  岗位要求：  1．本科及以上学历，英语专业八级；生物、医学、化学、药学相关专业英语达到六级以上水平；  2. 精通医学医药领域中任一领域的中英互译,具备较强的中英文书面表达能力；  3．热爱翻译工作，三年以上医学翻译公司翻译或审校工作经验；  4．会使用trados软件，熟练掌握翻译、审稿或校对等技巧；  5．工作认真负责、细致、责任心强；具有良好的团队合作意识，具备一定的学历能力, 并能保质按时完成工作内容；  6．持有人事部CAT二级或三级笔译证书者优先考虑。职位福利：五险一金、绩效奖金、加班补助、带薪年假、员工旅游、节日福利、弹性工作、周末双休","工作地点
西安雁塔区唐延路35号class国际公馆B座1809
查看地图"
英语翻译,5000-7000元,经验不限,本科,"1、英语专业，具备较好的英语听说读写能力；
2、熟练使用Office等办公软件；
3、工作细致认真，有责任心，执行力强；
4、具备良好的沟通能力和协调能力；
5、能够适应短期出差；","工作地点
沈阳和平区浑铁路
查看地图"
英语翻译,5000-7000元,经验不限,本科,"职位详情：

1.负责和国外客户沟通，通过邮件，电话，会谈等商务活动进行沟通联系。

2.主要负责海外技术文件翻译、商务回函及项目对接。包括现场的随从翻译，到访期间的日常沟通，相关会议的会议内容翻译；相关资料的英文翻译，整理并保存。

3.负责海外业务的项目资料翻译以及最终资料的归档，保存。


4.负责市场拓展、运营等方面的工作。

5.公司综合部日常行政事务性工作。

6.领导交办的其他临时工作。


任职要求：

1.本科及以上学历，英语类相关专业，具备良好的英语听说读写能力；

2.英语六级以上，具备一定的听说读写能力；

3.具有一定的沟通协调能力；工作认真细致，较强责任心；

4.熟练操作办公软件；

5.优秀应届毕业生也可考虑。

职位福利：五险一金、带薪年假、防暑降温、取暖补贴","工作地点
天津市南开区时代奥城A4 608
查看地图"
英语翻译,5000-10000元,新街口,经验不限,"岗位职责
1. 了解客户申请留学的相关背景情况，及时与客户沟通并更新整理材料；
2. 翻译客户申请留学资料，包括个人陈述、推荐信、简历等文书；
3. 按项目工作分配，参与项目内部的培训，不断学习、更新业务知识；
4. 按时完成负责人布置的其他工作内容；
任职要求：
1. 大学本科及以上学历，英语专业八级及以上水平；有托福，雅思等出国类考试经验优先；海外院校文史哲社会学类专业优先。
2. 专业英语水平突出，具备优秀的英文写作能力和英文阅读能力；逻辑清晰，思路开阔，富有创造力；
3. 具备独立分析和解决问题的能力，具备专业学习能力和较强的工作管理能力；
4. 具备良好的沟通能力，具有强烈的客户至上的服务意识，有强烈的时间观念；
5. 熟练使用办公软件。
工作时间：
周一至周五： 9:00-12:00; 13:30-17:30

职位福利：五险一金、绩效奖金、全勤奖、带薪年假、节日福利","工作地点
秦淮区南京中心40楼
查看地图"
外贸英语翻译,5000-8000元,1-3年,本科,1. 负责国际人才猎聘全流程的中英文互译，包括但不限于候选人简历、职位描述、客户需求文档、面试沟通记录、Offer条款等。  2. 支持猎聘顾问与海外候选人、外籍客户的实时沟通，提供精准口译服务（如视频面试、电话会议、商务洽谈等），确保信息高效传递。   3. 协助团队完成跨文化沟通协调，规避因语言或文化差异导致的误解。  任职要求：  • 大专及以上学历，英语、翻译相关专业  • 具备1-3年国际猎头、人力资源或跨境招聘相关翻译经验，熟悉人才猎聘流程及行业术语。  • 笔译精准高效，能快速处理多类型文档；口译反应敏捷，擅长捕捉语境细节，兼顾专业性与沟通温度。  • 了解不同国家文化背景及职场沟通习惯，具备跨文化协作意识。  • 熟练使用办公软件及Trados等翻译辅助工具，抗压能力强，能适应快节奏工作。    • 福利：五险、弹性工作、海外交流机会、节假日休息、节日福利等,"工作地点
芝罘区烟台电子商务创新港1001室
查看地图"
英语翻译,4000-8000元,1-3年,本科,"1、英语口语无障碍交流
2、可以无限制出国（不以各种原因拒绝出国）
3、学习和执行能力
4、懂开发渠道和销售流程
5、国外客户与中国有时差性，有时候晚上需要沟通回复客户信息（次日可以弹性晚到公司）
6、会开车","工作地点
郑州市-中原区-高新区碧荷路7号锦和商务中心C座C座18层1807
查看地图"
英语翻译助理,6000-8000元,经验不限,大专,"岗位内容：
1. 通过电话、邮件以及在线服务和国外解决订单以及等产品相关问题。
2. 负责公司市场推广文案、海报的翻译工作。
3. 处理客户订单，并与客人、全球供应商及时沟通，确保订单顺利推进。
任职要求：
1. 英语专业专科及以上学历，有六级证书及以上，熟练掌握英语听说读写能力。
2. 有互联网、客服、旅游、航空、外贸、海外市场从业经验者优先。
3. 工作认真负责，自我要求严格，有良好的沟通能力和团队协作意识。","工作地点
增城区广州市三田钢结构有限公司
查看地图"
英语翻译（五险一金）,5000-8000元,大北,经验不限,"岗位职责：
1、负责对公司日常客户的英文资料进行翻译，
2、协助其他部门完成所需的中英文互译工作；
3、负责国外客户沟通；
任职要求：
1、语言能力：有一定英语口语沟通交流的能力
2、技能：人际关系处理，沟通能力，协调能力；
3、态度 ：勤奋、执着、积极、向上、主动、乐观；
4，喜欢外贸行业优先；
福利待遇：
1， 薪资待遇：无责任底薪+高提成+全勤奖+饭贴+年终奖+PK奖金+其它活动奖金；
2， 上班时间：早9—晚6，周末单双休，法定节假日，重大节日增加假日天数（如春节）；
3， 社会保障：五险一金；
4， 任性福利：生日趴，节日礼物，年度旅游，不定期聚餐，唱K，郊游等团建活动；
5， 公司现有平台及推广方式：阿里巴巴、公司网站、行业B2B网站等","工作地点
沈阳大东区白塔路156号6层611
查看地图"
英语翻译,6000-8000元·13薪,1-3年,大专,"工作职责：
1、完成日常项目文件翻译工作；
2、负责直播讲解、推广BIM业务；
3、定期参加海外项目线上沟通会，负责相关的口译及笔译工作，将会议内容及项目需求完整、清晰传达至项目人员；
4、负责海外项目邮件回复。
任职要求：


1、英语相关专业，CET6级及以上；
2、扎实的笔译能力，优良的口译能力和沟通表达能力；
3、熟悉建筑专业、工程管理专业的优先考虑。","工作地点
成都武侯区高新区特拉克斯国际广场北楼6楼
查看地图"
英语翻译,1.5-1.6万,1-3年,本科,要求：  1. 基础要求  学历背景：本科及以上学历，英语、翻译、语言学或相关专业优先；  语言能力：英语专八（TEM-8）或同等水平（如雅思7.5+/托福110+）优先，口语流利。  证书要求：持有CATTI二级/三级口笔译证书、NAETI或相关翻译资格认证者优先。  工作环境：能接受国外出差  2. 专业能力  翻译经验：1-3年以上全职翻译经验（视岗位级别）。  精准度：具备优秀的双语转换能力，能准确传达原文含义。  3. 核心技能  行业知识：熟悉矿石行业术语；  效率标准：口译需通过现场压力测试。,"工作地点
合肥蜀山区新城国际-D座
查看地图"
英语翻译,7000-14000元,3-5年,本科,"岗位工作范畴：1.负责商务会议、谈判等商务活动提供口译、笔译及订单的各项进度的跟踪及处理等工作  2.负责将各门部相关文件、合同、报告、文献资料等进行翻译、整理及归档工作  3.负责商务交流中的沟通协调工作，确保交流顺畅、准确无误  4.协助处理与翻译相关的其他事务，如安排行程、酒店预订等。  5.短期拜访外国专家的申请审批、签证变更等工作的办理。外籍专家在我公司指导期间的交流翻译、生活管理、机场接送等工作。   6.协助其他部门的相关工作。  7.完成公司临时交办的其他工作。       岗位要求：       1、精通翻译工作,包括听、说、读、写等翻译的各项技能       2、具备汽车、商务、经贸等领域的相关知识，了解国际贸易规则和惯例       3、具备良好的沟通能力、协调能力和团队合作能力       4、具备较强的应变能力和处理突发事件的能力       5、具备较高的职业素养和职业道德、保守商业机密。       6、熟练使用各种办公软件如teams、excel、word、PPT、钉钉等       7、工作细致认真、思维灵敏、责任心强、听从领导支配       8、完成领导交办的临时性工作。   9、会西班牙语优先录用","工作地点
无锡宜兴市宜兴新超新材料有限公司
查看地图"
